Character table of Sysmmetric Group (n=17)
297X297	[17]	[16 1]	[15 2]	[15 1 1]	[14 3]	[14 2 1]	[14 1 1 1]	[13 4]	[13 3 1]	[13 2 2]	[13 2 1 1]	[13 1 1 1 1]	[12 5]	[12 4 1]	[12 3 2]	[12 3 1 1]	[12 2 2 1]	[12 2 1 1 1]	[12 1 1 1 1 1]	[11 6]	[11 5 1]	[11 4 2]	[11 4 1 1]	[11 3 3]	[11 3 2 1]	[11 3 1 1 1]	[11 2 2 2]	[11 2 2 1 1]	[11 2 1 1 1 1]	[11 1 1 1 1 1 1]	[10 7]	[10 6 1]	[10 5 2]	[10 5 1 1]	[10 4 3]	[10 4 2 1]	[10 4 1 1 1]	[10 3 3 1]	[10 3 2 2]	[10 3 2 1 1]	[10 3 1 1 1 1]	[10 2 2 2 1]	[10 2 2 1 1 1]	[10 2 1 1 1 1 1]	[10 1 1 1 1 1 1 1]	[9 8]	[9 7 1]	[9 6 2]	[9 6 1 1]	[9 5 3]	[9 5 2 1]	[9 5 1 1 1]	[9 4 4]	[9 4 3 1]	[9 4 2 2]	[9 4 2 1 1]	[9 4 1 1 1 1]	[9 3 3 2]	[9 3 3 1 1]	[9 3 2 2 1]	[9 3 2 1 1 1]	[9 3 1 1 1 1 1]	[9 2 2 2 2]	[9 2 2 2 1 1]	[9 2 2 1 1 1 1]	[9 2 1 1 1 1 1 1]	[9 1 1 1 1 1 1 1 1]	[8 8 1]	[8 7 2]	[8 7 1 1]	[8 6 3]	[8 6 2 1]	[8 6 1 1 1]	[8 5 4]	[8 5 3 1]	[8 5 2 2]	[8 5 2 1 1]	[8 5 1 1 1 1]	[8 4 4 1]	[8 4 3 2]	[8 4 3 1 1]	[8 4 2 2 1]	[8 4 2 1 1 1]	[8 4 1 1 1 1 1]	[8 3 3 3]	[8 3 3 2 1]	[8 3 3 1 1 1]	[8 3 2 2 2]	[8 3 2 2 1 1]	[8 3 2 1 1 1 1]	[8 3 1 1 1 1 1 1]	[8 2 2 2 2 1]	[8 2 2 2 1 1 1]	[8 2 2 1 1 1 1 1]	[8 2 1 1 1 1 1 1 1]	[8 1 1 1 1 1 1 1 1 1]	[7 7 3]	[7 7 2 1]	[7 7 1 1 1]	[7 6 4]	[7 6 3 1]	[7 6 2 2]	[7 6 2 1 1]	[7 6 1 1 1 1]	[7 5 5]	[7 5 4 1]	[7 5 3 2]	[7 5 3 1 1]	[7 5 2 2 1]	[7 5 2 1 1 1]	[7 5 1 1 1 1 1]	[7 4 4 2]	[7 4 4 1 1]	[7 4 3 3]	[7 4 3 2 1]	[7 4 3 1 1 1]	[7 4 2 2 2]	[7 4 2 2 1 1]	[7 4 2 1 1 1 1]	[7 4 1 1 1 1 1 1]	[7 3 3 3 1]	[7 3 3 2 2]	[7 3 3 2 1 1]	[7 3 3 1 1 1 1]	[7 3 2 2 2 1]	[7 3 2 2 1 1 1]	[7 3 2 1 1 1 1 1]	[7 3 1 1 1 1 1 1 1]	[7 2 2 2 2 2]	[7 2 2 2 2 1 1]	[7 2 2 2 1 1 1 1]	[7 2 2 1 1 1 1 1 1]	[7 2 1 1 1 1 1 1 1 1]	[7 1 1 1 1 1 1 1 1 1 1]	[6 6 5]	[6 6 4 1]	[6 6 3 2]	[6 6 3 1 1]	[6 6 2 2 1]	[6 6 2 1 1 1]	[6 6 1 1 1 1 1]	[6 5 5 1]	[6 5 4 2]	[6 5 4 1 1]	[6 5 3 3]	[6 5 3 2 1]	[6 5 3 1 1 1]	[6 5 2 2 2]	[6 5 2 2 1 1]	[6 5 2 1 1 1 1]	[6 5 1 1 1 1 1 1]	[6 4 4 3]	[6 4 4 2 1]	[6 4 4 1 1 1]	[6 4 3 3 1]	[6 4 3 2 2]	[6 4 3 2 1 1]	[6 4 3 1 1 1 1]	[6 4 2 2 2 1]	[6 4 2 2 1 1 1]	[6 4 2 1 1 1 1 1]	[6 4 1 1 1 1 1 1 1]	[6 3 3 3 2]	[6 3 3 3 1 1]	[6 3 3 2 2 1]	[6 3 3 2 1 1 1]	[6 3 3 1 1 1 1 1]	[6 3 2 2 2 2]	[6 3 2 2 2 1 1]	[6 3 2 2 1 1 1 1]	[6 3 2 1 1 1 1 1 1]	[6 3 1 1 1 1 1 1 1 1]	[6 2 2 2 2 2 1]	[6 2 2 2 2 1 1 1]	[6 2 2 2 1 1 1 1 1]	[6 2 2 1 1 1 1 1 1 1]	[6 2 1 1 1 1 1 1 1 1 1]	[6 1 1 1 1 1 1 1 1 1 1 1]	[5 5 5 2]	[5 5 5 1 1]	[5 5 4 3]	[5 5 4 2 1]	[5 5 4 1 1 1]	[5 5 3 3 1]	[5 5 3 2 2]	[5 5 3 2 1 1]	[5 5 3 1 1 1 1]	[5 5 2 2 2 1]	[5 5 2 2 1 1 1]	[5 5 2 1 1 1 1 1]	[5 5 1 1 1 1 1 1 1]	[5 4 4 4]	[5 4 4 3 1]	[5 4 4 2 2]	[5 4 4 2 1 1]	[5 4 4 1 1 1 1]	[5 4 3 3 2]	[5 4 3 3 1 1]	[5 4 3 2 2 1]	[5 4 3 2 1 1 1]	[5 4 3 1 1 1 1 1]	[5 4 2 2 2 2]	[5 4 2 2 2 1 1]	[5 4 2 2 1 1 1 1]	[5 4 2 1 1 1 1 1 1]	[5 4 1 1 1 1 1 1 1 1]	[5 3 3 3 3]	[5 3 3 3 2 1]	[5 3 3 3 1 1 1]	[5 3 3 2 2 2]	[5 3 3 2 2 1 1]	[5 3 3 2 1 1 1 1]	[5 3 3 1 1 1 1 1 1]	[5 3 2 2 2 2 1]	[5 3 2 2 2 1 1 1]	[5 3 2 2 1 1 1 1 1]	[5 3 2 1 1 1 1 1 1 1]	[5 3 1 1 1 1 1 1 1 1 1]	[5 2 2 2 2 2 2]	[5 2 2 2 2 2 1 1]	[5 2 2 2 2 1 1 1 1]	[5 2 2 2 1 1 1 1 1 1]	[5 2 2 1 1 1 1 1 1 1 1]	[5 2 1 1 1 1 1 1 1 1 1 1]	[5 1 1 1 1 1 1 1 1 1 1 1 1]	[4 4 4 4 1]	[4 4 4 3 2]	[4 4 4 3 1 1]	[4 4 4 2 2 1]	[4 4 4 2 1 1 1]	[4 4 4 1 1 1 1 1]	[4 4 3 3 3]	[4 4 3 3 2 1]	[4 4 3 3 1 1 1]	[4 4 3 2 2 2]	[4 4 3 2 2 1 1]	[4 4 3 2 1 1 1 1]	[4 4 3 1 1 1 1 1 1]	[4 4 2 2 2 2 1]	[4 4 2 2 2 1 1 1]	[4 4 2 2 1 1 1 1 1]	[4 4 2 1 1 1 1 1 1 1]	[4 4 1 1 1 1 1 1 1 1 1]	[4 3 3 3 3 1]	[4 3 3 3 2 2]	[4 3 3 3 2 1 1]	[4 3 3 3 1 1 1 1]	[4 3 3 2 2 2 1]	[4 3 3 2 2 1 1 1]	[4 3 3 2 1 1 1 1 1]	[4 3 3 1 1 1 1 1 1 1]	[4 3 2 2 2 2 2]	[4 3 2 2 2 2 1 1]	[4 3 2 2 2 1 1 1 1]	[4 3 2 2 1 1 1 1 1 1]	[4 3 2 1 1 1 1 1 1 1 1]	[4 3 1 1 1 1 1 1 1 1 1 1]	[4 2 2 2 2 2 2 1]	[4 2 2 2 2 2 1 1 1]	[4 2 2 2 2 1 1 1 1 1]	[4 2 2 2 1 1 1 1 1 1 1]	[4 2 2 1 1 1 1 1 1 1 1 1]	[4 2 1 1 1 1 1 1 1 1 1 1 1]	[4 1 1 1 1 1 1 1 1 1 1 1 1 1]	[3 3 3 3 3 2]	[3 3 3 3 3 1 1]	[3 3 3 3 2 2 1]	[3 3 3 3 2 1 1 1]	[3 3 3 3 1 1 1 1 1]	[3 3 3 2 2 2 2]	[3 3 3 2 2 2 1 1]	[3 3 3 2 2 1 1 1 1]	[3 3 3 2 1 1 1 1 1 1]	[3 3 3 1 1 1 1 1 1 1 1]	[3 3 2 2 2 2 2 1]	[3 3 2 2 2 2 1 1 1]	[3 3 2 2 2 1 1 1 1 1]	[3 3 2 2 1 1 1 1 1 1 1]	[3 3 2 1 1 1 1 1 1 1 1 1]	[3 3 1 1 1 1 1 1 1 1 1 1 1]	[3 2 2 2 2 2 2 2]	[3 2 2 2 2 2 2 1 1]	[3 2 2 2 2 2 1 1 1 1]	[3 2 2 2 2 1 1 1 1 1 1]	[3 2 2 2 1 1 1 1 1 1 1 1]	[3 2 2 1 1 1 1 1 1 1 1 1 1]	[3 2 1 1 1 1 1 1 1 1 1 1 1 1]	[3 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	[2 2 2 2 2 2 2 2 1]	[2 2 2 2 2 2 2 1 1 1]	[2 2 2 2 2 2 1 1 1 1 1]	[2 2 2 2 2 1 1 1 1 1 1 1]	[2 2 2 2 1 1 1 1 1 1 1 1 1]	[2 2 2 1 1 1 1 1 1 1 1 1 1 1]	[2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]	[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	
[4 3 2 1 1 1 1 1 1 1 1]	1	7	21	20	36	63	29	42	90	48	71	20	42	84	43	63	21	21	-1	42	84	8	48	-36	-63	0	-36	-42	-27	-20	36	90	27	79	-84	-63	48	-120	-90	-48	0	-42	-36	-57	-35	20	64	48	70	-48	21	70	-56	-132	-36	90	64	-84	0	42	84	-28	0	0	-48	-91	-42	20	23	13	0	-7	-28	-15	-49	0	35	-29	-57	-84	42	120	113	-28	-42	42	84	42	90	13	-77	-42	-48	-77	-91	-35	6	-29	-48	42	0	-20	-112	-132	36	57	-8	0	28	-119	-120	-48	0	-84	0	6	48	28	-28	-48	-42	0	0	30	-90	-28	13	-48	-84	-120	-28	-28	-57	-20	42	84	36	0	-8	-120	-84	90	69	84	-21	84	-48	71	-7	-90	-42	-85	-48	-36	-90	48	-42	0	-7	28	90	0	0	-36	-48	6	84	-120	-119	113	84	-36	-132	-29	64	0	-27	-1	36	42	-27	42	0	0	98	48	0	71	48	42	0	-48	-128	0	-90	-42	42	-48	84	0	42	-8	28	120	42	-42	42	84	0	0	0	42	0	-112	35	90	-48	-42	-48	-28	70	48	0	21	20	-48	-27	-85	-21	-84	-42	36	69	-48	36	-8	-84	-84	-20	0	-36	-90	-36	90	84	57	-57	0	-49	-132	-120	-29	-7	21	-63	-63	21	13	70	79	48	63	71	29	42	36	42	-15	-56	6	0	-48	-84	-36	23	48	27	8	43	48	20	64	90	84	84	90	63	20	20	36	42	42	42	36	21	7	1	
[4 3 1 1 1 1 1 1 1 1 1 1]	1	9	35	36	76	159	85	100	314	216	351	134	86	324	405	567	499	483	153	68	196	216	384	90	609	600	260	602	475	132	76	186	-27	135	-294	-175	216	-216	22	400	464	348	540	351	77	66	288	216	350	-384	-285	100	-378	-1184	-540	-486	90	-532	-448	0	324	252	180	432	384	133	0	164	441	517	168	775	518	-337	-567	0	77	85	-825	-924	-1050	-216	-225	-100	-182	-252	-140	282	486	195	-77	378	384	77	-133	-77	260	699	384	70	702	764	1050	288	-92	-351	216	0	700	63	-216	-384	-600	-28	0	-510	384	252	-420	-384	280	432	500	0	582	420	-195	-384	84	216	100	-252	-351	-132	0	140	540	448	666	216	-84	-118	13	-324	285	546	-400	335	63	-582	-378	27	-216	-540	486	384	0	-500	-63	-252	-486	-432	464	540	400	510	140	-216	-63	225	-324	-540	-288	-85	-90	-464	-475	-153	-60	-152	27	-250	-464	168	0	-384	-432	-335	-384	-282	-180	6	0	-168	-486	-280	250	216	-546	0	252	-666	-700	216	0	-348	152	324	600	-448	0	1050	448	-1050	-77	486	-400	-602	-384	-518	-100	-216	-600	-483	-134	-6	-27	-27	-285	28	182	60	-13	384	-540	-216	924	532	-764	0	540	-22	-260	118	-140	351	825	-702	567	1184	216	-699	-775	285	175	-609	-499	-517	-350	-135	-384	-567	-351	-85	0	92	-70	337	378	-260	-168	384	294	-90	-441	-216	27	-216	-405	-216	-164	-288	-186	-196	-324	-314	-159	-36	-66	-76	-68	-86	-100	-76	-35	-9	-1	
[4 2 2 2 2 2 2 1]	1	0	5	-6	0	1	0	10	-16	24	-9	14	0	6	0	0	0	-5	0	10	-26	36	-16	-50	0	40	30	-40	5	-14	0	16	0	0	14	0	-24	0	0	0	0	10	0	9	0	4	-30	24	-10	-64	0	60	54	-4	30	-36	0	-40	80	-30	0	-30	20	0	16	5	0	26	0	0	40	0	-50	0	0	0	0	0	0	14	-40	36	0	30	0	-10	0	0	0	0	0	0	-16	0	-5	0	-60	0	64	20	0	6	-10	-4	-50	0	-36	90	-50	0	-36	16	-40	6	0	-10	-16	30	-10	16	30	0	-20	0	0	10	0	-16	-40	36	-30	30	-9	14	30	0	30	-80	54	0	40	0	0	0	0	-4	0	0	0	0	0	0	24	0	-36	16	0	20	0	-30	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	0	-5	0	-10	30	0	-20	0	40	0	-16	0	0	16	0	-20	-10	0	-40	36	-30	20	-24	4	0	10	-54	50	-36	30	-10	-30	0	40	80	-90	40	-80	10	0	36	0	40	-64	50	-60	24	-40	5	-14	10	0	0	0	-6	0	10	0	-16	-30	36	-14	40	-6	0	-30	0	-30	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	0	16	0	9	0	-30	50	-20	0	-54	60	-40	64	-14	50	0	-24	0	-36	0	-24	-26	30	-16	26	-6	16	-1	6	-4	0	-10	0	-10	0	-5	0	-1	
[4 2 2 2 2 2 1 1 1]	1	2	5	-4	8	-1	-10	10	-6	16	-9	4	12	-4	10	-30	22	5	18	10	-4	24	-16	-20	-2	0	20	-10	5	4	8	-6	10	-30	-4	30	16	-48	20	0	32	-10	-40	-9	-10	4	0	16	-10	-16	-10	-10	24	-4	20	-6	0	-20	0	10	8	20	0	0	-16	5	-10	-4	2	-10	0	30	20	-2	-30	0	10	10	50	4	10	-24	-50	-20	-12	10	40	-20	12	-10	10	20	16	10	5	-10	-10	-22	-16	10	0	4	0	-4	-20	-18	-24	0	20	30	24	16	0	4	0	-10	-16	20	-20	16	-10	0	0	30	-12	-20	-10	-16	-20	24	-20	20	-9	4	10	40	20	0	-24	-48	-20	-20	-10	8	10	4	0	-30	30	-12	20	10	-16	-40	6	16	-10	0	30	20	12	0	32	-40	0	-10	40	-48	30	-50	8	-40	-4	10	0	32	5	18	-20	10	-10	10	32	0	-30	16	0	-30	-16	-20	0	0	0	0	6	-10	10	-16	4	0	10	-24	20	-24	10	-10	10	8	0	0	0	10	0	0	10	-6	0	-10	-16	20	-10	16	0	5	4	0	-10	10	10	4	-12	-20	-10	16	20	-24	4	-20	4	0	20	20	20	-20	40	-18	50	0	-30	-4	-48	-22	30	-10	30	-2	22	-10	-10	-30	-16	-30	-9	-10	10	-20	10	-2	24	-10	0	-16	-4	-20	2	16	10	24	10	16	-4	0	-6	-4	-4	-6	-1	-4	4	8	10	12	10	8	5	2	1	
[4 2 2 2 2 1 1 1 1 1]	1	4	9	2	16	5	-12	22	12	8	-25	-18	24	14	20	-36	12	-21	4	22	14	20	-48	6	4	-40	38	36	25	26	16	12	20	-36	6	4	-40	-32	24	0	0	38	16	29	20	8	6	8	-26	0	12	-20	6	-12	38	48	12	-48	-48	6	-16	14	-12	-32	-48	5	0	2	4	-12	-8	-4	-18	-4	-28	0	20	-12	28	-10	12	52	28	22	-24	-38	-16	-24	24	-20	44	-24	-48	-44	-5	-20	4	12	0	0	4	-2	30	-12	-10	4	-52	-18	-26	-36	-20	48	40	14	0	-34	-48	22	-50	48	10	-32	60	0	24	50	20	48	0	20	-22	-14	-29	-26	-6	16	2	48	30	32	0	-24	-12	16	-12	-16	0	-36	28	-24	24	44	40	-16	24	-48	0	-60	-28	-22	-24	32	0	16	0	34	16	-32	36	-28	16	-16	12	12	-12	0	-25	-4	-34	-22	-20	-24	0	-8	0	48	32	36	48	24	12	6	0	8	-24	-10	24	-40	16	0	38	-30	26	-52	-6	-38	22	-16	-40	-48	18	-12	48	-30	-20	-48	0	-36	0	18	20	40	40	21	18	-6	20	-44	12	-14	24	34	12	-48	-2	52	10	48	2	0	-38	-24	-38	24	-16	-4	-28	-4	28	12	32	-12	4	-12	-4	-4	-12	12	26	36	48	36	25	12	6	10	0	4	-6	-4	8	0	-6	-6	-4	-8	-20	-20	-20	-8	-2	-6	-12	-14	-14	-12	-5	-2	-8	-16	-22	-24	-22	-16	-9	-4	-1	
[4 2 2 2 1 1 1 1 1 1 1]	1	6	17	12	32	35	2	46	62	24	-9	-28	52	84	54	-18	-22	-91	-42	46	84	72	-16	28	-14	-120	12	-46	-79	-12	32	62	54	-18	28	-14	-120	0	44	-16	-80	98	48	27	34	16	36	24	-10	0	-22	-90	0	-28	12	-18	-108	-28	0	126	48	0	80	144	96	101	54	12	6	2	-24	-6	-28	-14	-18	0	46	-82	14	-84	46	72	-6	-84	-84	-98	-32	4	36	-46	46	28	16	46	101	34	-18	-2	0	-34	-36	-12	56	-28	-12	18	-72	108	84	42	-72	16	120	-84	0	62	-16	84	-84	16	-126	-144	-80	-90	-68	-84	-46	96	-28	-72	-84	0	27	-12	-18	-32	-72	0	0	0	-28	-12	-22	48	-58	-56	-16	-42	42	-68	28	54	120	48	18	-96	126	-80	42	84	36	144	-80	48	-16	62	-32	0	42	-6	48	48	-28	-82	-108	-80	-79	-42	-12	-18	26	-34	-80	-24	-126	-96	-144	-42	-16	4	80	56	144	-24	18	-126	-34	120	-56	0	-98	0	84	72	126	98	-18	48	120	0	108	46	0	56	46	-18	-16	-46	0	-28	-90	-120	-120	-91	-28	56	26	54	-58	-84	-84	-12	-22	16	-72	-72	-84	-28	-12	0	12	44	12	-12	-32	18	14	-36	-18	-28	0	-2	-6	-22	-14	-14	-22	2	-10	-18	-16	-18	-9	2	-18	-12	-34	-14	0	-18	-24	0	28	28	6	24	54	72	54	24	12	36	62	84	84	62	35	12	16	32	46	52	46	32	17	6	1	
[4 2 2 1 1 1 1 1 1 1 1 1]	1	8	29	26	64	105	40	98	216	120	135	14	112	294	264	216	120	-21	-56	98	294	324	240	126	168	-120	-2	-160	-275	-110	64	216	264	216	126	168	-120	0	-16	-320	-448	-126	-384	-351	-88	28	106	120	134	0	120	-20	-42	-84	30	-108	-328	-56	-112	42	-384	-406	84	0	-240	-155	0	26	8	40	-120	-8	14	-168	-216	0	104	-152	-168	-210	48	324	-8	-322	-112	126	64	336	432	-104	-104	336	240	104	155	88	-76	-40	0	-164	-216	-58	70	-84	-82	-216	-324	162	238	56	-324	-240	120	-378	0	246	240	350	-266	-240	-266	0	140	0	432	266	104	240	168	324	322	406	351	110	-42	-64	-138	112	70	0	-168	16	-120	384	-312	84	320	56	56	-432	-336	-264	120	384	-540	-240	0	-140	-56	-350	-432	0	-448	-384	-320	-246	-64	0	-56	8	384	384	84	152	328	448	275	56	54	182	-72	372	448	-120	0	240	0	-56	-240	-336	-84	-42	0	120	540	266	-372	-120	-84	0	-126	-70	-238	-324	-42	126	-182	-384	-120	-112	-162	-48	112	-70	-104	108	320	160	0	-14	20	120	120	21	-14	42	72	264	312	378	112	-54	120	240	138	324	210	56	58	0	-30	16	2	-16	64	216	168	216	216	84	0	40	8	-120	-168	-168	-120	-40	-134	-216	-240	-216	-135	-40	42	82	164	168	42	76	120	0	-126	-126	-8	-120	-264	-324	-264	-120	-26	-106	-216	-294	-294	-216	-105	-26	-28	-64	-98	-112	-98	-64	-29	-8	-1	
[4 2 1 1 1 1 1 1 1 1 1 1 1]	1	10	45	44	120	231	110	210	594	384	551	164	252	924	1090	1242	990	693	122	210	924	1496	1584	780	2310	1200	660	990	285	-44	120	594	1122	1210	924	2310	1056	1200	1188	1440	0	462	-120	-561	-242	44	232	384	550	144	990	550	-56	396	660	594	-440	252	0	210	-1320	-1540	0	-672	-1584	-1243	-330	44	-22	142	-528	-10	308	-858	-1222	0	242	-110	-1110	-924	-990	264	-1210	-1540	-252	-462	-1320	252	-1188	-3410	-2222	-252	-1584	-2222	-1243	-242	-330	-110	144	-990	-1320	-44	560	396	-660	-2442	-1496	-648	1540	1078	-264	-1584	-1200	-924	0	-330	1584	1540	-1540	-1584	-210	672	0	-1650	1188	-1540	-3410	-1584	252	-264	-1540	-1540	-561	-44	-462	-1320	-660	0	1144	1200	252	-1188	-2178	-1320	-990	924	1440	2090	3542	1188	-252	-1342	-1056	-120	-594	1584	2310	0	3542	1540	-1188	-672	0	-120	1440	-330	-1320	1200	1078	-1210	-1320	-120	396	-110	-440	0	285	122	-660	-462	-1122	-990	0	-528	770	1584	672	2090	1584	252	0	-528	-1760	-528	-594	-210	-990	-1056	924	0	-462	1144	1540	264	210	462	-462	-1320	-1200	0	-648	-990	0	560	242	594	1440	990	144	308	550	1056	1200	693	164	-528	-1122	-1342	-990	-924	-252	-660	-2178	-1584	-660	-1496	-924	252	-44	0	660	1188	660	-1188	-1320	-2442	-1110	-1320	-1222	396	1200	-110	-10	990	2310	2310	990	142	550	1210	1584	1242	551	110	-462	-660	-990	-858	-56	-330	-528	144	924	780	-22	384	1122	1496	1090	384	44	232	594	924	924	594	231	44	44	120	210	252	210	120	45	10	1	
[4 1 1 1 1 1 1 1 1 1 1 1 1 1]	1	12	65	66	208	429	220	430	1364	936	1431	494	584	2574	3420	4212	3652	3003	780	494	2926	5940	6864	3510	12012	7800	4070	7436	4225	858	208	1716	5148	5940	6006	16940	10296	11232	12232	20800	9152	9438	9360	3861	572	0	78	936	1430	2496	8580	5500	1638	13156	12870	21384	8580	11648	16016	23310	20592	6006	5940	11232	6864	1573	0	-286	-1716	-1508	-3432	-4940	-2002	-2860	-4212	0	572	220	-780	6006	8580	15444	11220	1430	3640	18018	11440	12792	21384	8580	-572	8568	6864	572	-1573	-572	-2860	-5148	-2496	-5720	-15444	-8866	-13650	-5148	-3146	-15444	-15444	-18954	-10010	-12012	-5940	-6864	-7800	-2002	0	-4290	6864	6006	-6930	-6864	6370	11232	14300	0	17160	6930	-8580	-6864	4368	5940	-1430	-6006	-3861	-858	-2574	-11440	-12870	-16016	-11154	-11232	-4368	-8008	-17732	-20592	-8580	-24024	-20800	-2860	-12012	-17160	-8568	-5148	-10296	-9360	0	6864	0	-14300	12012	-6006	-21384	-11232	9152	9360	20800	4290	-11440	11232	12012	-11220	-20592	-9360	5148	-220	-8580	-9152	-4225	-780	-4290	-4862	-5148	-11440	-9152	-3432	0	-6864	-11232	2860	-6864	-12792	-5940	-858	0	3432	0	-6370	11440	10296	24024	0	-18018	11154	10010	-15444	-23310	-9438	4862	20592	7800	16016	18954	-8580	-16016	13650	-572	-21384	-20800	-7436	2496	2002	-5500	-10296	-7800	-3003	-494	858	5148	5148	8580	2002	-3640	4290	17732	6864	12870	15444	-6006	-11648	8866	0	-12870	-12232	-4070	8008	11440	15444	780	15444	4212	-13156	-11232	5148	4940	-8580	-16940	-12012	-3652	1508	-1430	-5940	-6864	-4212	-1431	-220	2574	3146	5720	2860	-1638	2860	3432	-2496	-6006	-3510	1716	-936	-5148	-5940	-3420	-936	286	-78	-1716	-2926	-2574	-1364	-429	-66	0	-208	-494	-584	-430	-208	-65	-12	-1	
[3 3 3 3 3 2]	1	-1	1	0	4	-5	5	-5	1	4	0	-5	5	0	0	-1	-4	5	0	5	-10	0	10	15	-15	6	20	-1	-10	10	-10	5	5	0	-15	10	-20	0	-5	10	4	-15	6	0	-10	10	0	0	-5	10	-15	20	0	5	0	0	0	5	-10	0	0	-4	15	0	-6	10	0	-10	0	10	10	-10	5	-20	0	30	-5	-20	20	-30	5	0	0	20	40	-15	20	15	0	-20	4	-30	30	-4	-10	10	-20	20	-30	10	0	-20	10	15	10	0	0	0	-10	5	0	10	-30	-20	40	-15	-30	0	10	-30	-20	0	-5	0	15	-10	20	6	15	0	-20	4	0	-10	0	-10	20	-10	0	0	-15	-10	-10	30	20	-30	10	40	0	-15	30	0	0	0	0	-10	0	5	0	0	0	0	20	0	-10	15	-20	0	-5	0	0	-6	-15	20	0	-4	10	0	30	-20	-30	10	-20	10	0	10	0	-40	30	-15	-15	30	0	-10	0	20	-10	0	30	-40	15	0	10	0	0	15	20	-30	30	10	0	-5	10	-10	5	0	-10	1	30	-5	-20	20	-6	-5	5	-30	30	0	-20	20	-40	-30	10	-10	-20	0	30	-5	20	-30	0	5	-20	10	10	0	-20	0	0	-5	0	-20	10	15	-10	15	4	-10	5	0	-10	1	0	-5	0	-10	-10	20	0	20	-10	-10	15	-15	0	0	-5	0	0	-4	10	0	-5	10	0	-1	5	0	-10	10	-5	-5	5	-4	-1	1	-1	
[3 3 3 3 3 1 1]	1	1	-1	0	4	-5	5	5	1	-4	0	5	-5	0	0	-1	4	-5	0	5	-10	0	10	15	-15	6	20	1	-10	10	10	5	-5	0	15	-10	20	0	-5	-10	4	15	-6	0	10	-10	0	0	-5	-10	15	-20	0	-5	0	0	0	5	10	0	0	-4	-15	0	6	-10	0	-10	0	10	10	-10	5	-20	0	30	5	-20	20	-30	-5	0	0	20	40	-15	20	15	0	-20	4	-30	30	4	-10	10	20	-20	30	10	0	-20	-10	15	-10	0	0	0	10	-5	0	10	30	20	-40	15	30	0	-10	30	20	0	-5	0	15	-10	-20	6	-15	0	20	-4	0	10	0	-10	20	10	0	0	-15	10	-10	-30	-20	30	-10	-40	0	15	-30	0	0	0	0	10	0	-5	0	0	0	0	-20	0	-10	15	20	0	-5	0	0	-6	15	-20	0	4	-10	0	30	20	-30	10	-20	-10	0	10	0	-40	30	15	-15	30	0	-10	0	20	10	0	30	-40	-15	0	10	0	0	15	20	-30	30	10	0	-5	10	-10	5	0	-10	1	30	5	-20	20	6	-5	5	30	-30	0	-20	20	40	30	-10	10	20	0	-30	5	-20	30	0	-5	20	10	-10	0	20	0	0	-5	0	-20	-10	15	-10	-15	4	10	-5	0	10	-1	0	5	0	-10	10	-20	0	20	10	-10	15	15	0	0	-5	0	0	-4	-10	0	5	-10	0	1	-5	0	-10	10	5	-5	5	4	-1	1	1	
[3 3 3 3 2 2 1]	1	0	1	-2	4	-3	4	-1	-1	0	0	1	4	-6	8	0	-4	3	-8	5	-2	-2	6	9	-12	6	8	1	-2	6	-4	-3	0	0	-3	4	0	0	4	-4	-4	3	0	0	4	6	-4	12	-1	6	-12	8	-16	5	6	0	-16	-1	-2	-12	24	0	9	-12	-6	2	-12	2	-8	4	6	-8	5	-4	0	0	4	4	12	-6	-3	6	-8	8	16	-9	4	12	0	-12	4	0	6	4	2	4	-8	12	-6	-2	0	8	-6	-9	2	0	0	0	2	0	0	-6	6	-8	0	-3	-6	2	6	6	8	0	5	0	-12	6	-12	-6	-3	0	8	0	0	6	12	-4	0	2	-16	24	-3	-8	4	0	12	-6	4	16	-8	-12	0	-8	12	-24	0	-6	12	5	-8	2	0	-12	4	-24	4	-3	4	24	0	-8	24	0	-9	4	-16	-4	-2	-8	-6	8	0	2	4	-6	0	-6	0	16	-6	12	9	6	-4	-6	0	8	2	12	-6	0	-9	-16	2	6	-12	3	8	0	6	2	0	-3	-2	-6	4	0	-4	1	-6	5	8	0	6	3	1	6	0	-8	12	-8	16	-6	4	-6	0	0	-6	-1	8	0	6	4	8	-8	-4	0	12	0	0	5	0	12	-8	-12	4	-12	-4	4	-1	0	6	0	0	4	12	2	-2	-4	-16	-8	6	6	-3	9	-8	12	0	-2	8	0	2	-4	-3	-2	-6	-1	-3	-2	6	-4	5	4	-1	4	1	0	1	
